linea,direction_id,orden,nodo,hora,pasajeros_hora_media,pasajeros_hora_desvio,formaciones_hora_media,capacidad,max_a_bordo,max_anden,quedaron_abajo_por_replica
A,1,2,LineaA:1061,22,255.30,16.10,11.00,895,663,135,0.0
A,1,2,LineaA:1061,23,8.50,3.84,0.90,895,663,135,0.0
A,1,3,LineaA:1062,5,185.60,28.50,5.00,895,742,87,0.0
A,1,3,LineaA:1062,6,1804.50,107.09,13.50,895,742,87,0.0
A,1,3,LineaA:1062,7,6683.30,254.76,18.00,895,742,87,0.0
A,1,3,LineaA:1062,8,7252.20,218.19,19.00,895,742,87,0.0
A,1,3,LineaA:1062,9,5631.80,94.17,19.60,895,742,87,0.0
A,1,3,LineaA:1062,10,3035.20,79.58,17.10,895,742,87,0.0
A,1,3,LineaA:1062,11,2374.50,99.78,16.60,895,742,87,0.0
A,1,3,LineaA:1062,12,2797.70,86.91,15.70,895,742,87,0.0
A,1,3,LineaA:1062,13,3093.30,102.00,15.40,895,742,87,0.0
A,1,3,LineaA:1062,14,2247.90,85.45,16.80,895,742,87,0.0
A,1,3,LineaA:1062,15,2077.10,106.57,18.70,895,742,87,0.0
A,1,3,LineaA:1062,16,2409.90,112.04,18.70,895,742,87,0.0
A,1,3,LineaA:1062,17,3475.40,93.36,19.00,895,742,87,0.0
A,1,3,LineaA:1062,18,2322.40,65.73,18.20,895,742,87,0.0
A,1,3,LineaA:1062,19,1277.70,46.17,18.70,895,742,87,0.0
A,1,3,LineaA:1062,20,819.50,40.58,16.30,895,742,87,0.0
A,1,3,LineaA:1062,21,545.40,30.98,12.00,895,742,87,0.0
A,1,3,LineaA:1062,22,320.20,21.78,11.30,895,742,87,0.0
A,1,3,LineaA:1062,23,10.00,5.77,1.00,895,742,87,0.0
A,1,4,LineaA:1063,5,236.40,34.18,5.70,895,891,160,0.0
A,1,4,LineaA:1063,6,2148.10,114.76,13.40,895,891,160,0.0
A,1,4,LineaA:1063,7,7787.10,111.21,17.70,895,891,160,0.0
A,1,4,LineaA:1063,8,8879.70,205.22,19.30,895,891,160,0.0
A,1,4,LineaA:1063,9,6923.90,108.39,19.50,895,891,160,0.0
A,1,4,LineaA:1063,10,3723.20,102.71,17.10,895,891,160,0.0
A,1,4,LineaA:1063,11,2887.90,115.87,16.50,895,891,160,0.0
A,1,4,LineaA:1063,12,3226.20,87.17,15.60,895,891,160,0.0
A,1,4,LineaA:1063,13,3825.30,88.86,15.80,895,891,160,0.0
A,1,4,LineaA:1063,14,2671.40,111.96,16.60,895,891,160,0.0
A,1,4,LineaA:1063,15,2430.70,87.28,18.70,895,891,160,0.0
A,1,4,LineaA:1063,16,2762.10,65.37,18.60,895,891,160,0.0
A,1,4,LineaA:1063,17,3981.70,71.15,19.00,895,891,160,0.0
A,1,4,LineaA:1063,18,2746.40,126.04,18.20,895,891,160,0.0
A,1,4,LineaA:1063,19,1582.90,90.62,18.70,895,891,160,0.0
A,1,4,LineaA:1063,20,1031.90,45.02,16.40,895,891,160,0.0
A,1,4,LineaA:1063,21,675.80,36.77,12.00,895,891,160,0.0
A,1,4,LineaA:1063,22,395.50,27.10,11.20,895,891,160,0.0
A,1,4,LineaA:1063,23,21.80,12.27,1.60,895,891,160,0.0
A,1,5,LineaA:1064,5,251.40,26.52,5.30,895,895,138,10.2
A,1,5,LineaA:1064,6,2226.90,145.78,13.30,895,895,138,10.2
A,1,5,LineaA:1064,7,8563.80,223.18,17.90,895,895,138,10.2
A,1,5,LineaA:1064,8,9755.60,260.38,18.90,895,895,138,10.2
A,1,5,LineaA:1064,9,7990.50,164.85,19.80,895,895,138,10.2
A,1,5,LineaA:1064,10,4259.50,139.64,17.00,895,895,138,10.2
A,1,5,LineaA:1064,11,3331.50,95.58,16.70,895,895,138,10.2
A,1,5,LineaA:1064,12,3669.10,92.30,15.60,895,895,138,10.2
A,1,5,LineaA:1064,13,4309.80,153.63,15.70,895,895,138,10.2
A,1,5,LineaA:1064,14,3051.90,108.77,16.70,895,895,138,10.2
A,1,5,LineaA:1064,15,2723.90,108.92,18.30,895,895,138,10.2
A,1,5,LineaA:1064,16,3208.10,75.10,19.10,895,895,138,10.2
A,1,5,LineaA:1064,17,4318.50,109.46,18.70,895,895,138,10.2
A,1,5,LineaA:1064,18,3165.00,134.51,18.10,895,895,138,10.2
A,1,5,LineaA:1064,19,1977.10,62.00,18.70,895,895,138,10.2
A,1,5,LineaA:1064,20,1319.30,59.27,16.70,895,895,138,10.2
A,1,5,LineaA:1064,21,819.80,31.00,12.10,895,895,138,10.2
A,1,5,LineaA:1064,22,461.30,35.70,11.20,895,895,138,10.2
A,1,5,LineaA:1064,23,27.20,13.27,1.80,895,895,138,10.2
A,1,6,LineaA:1065,5,260.20,34.67,5.10,895,895,132,24.0
A,1,6,LineaA:1065,6,2202.10,161.72,13.00,895,895,132,24.0
A,1,6,LineaA:1065,7,8923.60,271.89,17.70,895,895,132,24.0
A,1,6,LineaA:1065,8,10535.10,281.64,19.10,895,895,132,24.0
A,1,6,LineaA:1065,9,8653.40,265.58,19.60,895,895,132,24.0
A,1,6,LineaA:1065,10,4666.40,111.05,17.10,895,895,132,24.0
A,1,6,LineaA:1065,11,3576.80,113.08,16.50,895,895,132,24.0
A,1,6,LineaA:1065,12,3954.10,102.43,16.00,895,895,132,24.0
A,1,6,LineaA:1065,13,4525.50,88.90,15.60,895,895,132,24.0
A,1,6,LineaA:1065,14,3309.70,74.16,16.60,895,895,132,24.0
A,1,6,LineaA:1065,15,2931.00,102.85,18.60,895,895,132,24.0
A,1,6,LineaA:1065,16,3320.20,101.49,18.60,895,895,132,24.0
A,1,6,LineaA:1065,17,4544.20,95.67,18.90,895,895,132,24.0
A,1,6,LineaA:1065,18,3447.90,70.98,18.60,895,895,132,24.0
A,1,6,LineaA:1065,19,2124.70,79.57,18.40,895,895,132,24.0
A,1,6,LineaA:1065,20,1462.60,36.76,16.70,895,895,132,24.0
A,1,6,LineaA:1065,21,915.70,54.50,12.30,895,895,132,24.0
A,1,6,LineaA:1065,22,536.70,33.24,11.20,895,895,132,24.0
A,1,6,LineaA:1065,23,34.80,16.04,2.00,895,895,132,24.0
A,1,7,LineaA:1066,5,235.30,39.91,4.50,895,895,74,21.1
A,1,7,LineaA:1066,6,2194.60,93.21,13.30,895,895,74,21.1
A,1,7,LineaA:1066,7,9061.80,188.10,17.60,895,895,74,21.1
A,1,7,LineaA:1066,8,10702.20,205.17,18.90,895,895,74,21.1
A,1,7,LineaA:1066,9,9093.00,183.99,19.70,895,895,74,21.1
A,1,7,LineaA:1066,10,4853.20,146.32,17.00,895,895,74,21.1
A,1,7,LineaA:1066,11,3833.80,127.67,16.80,895,895,74,21.1
A,1,7,LineaA:1066,12,4057.60,148.73,15.70,895,895,74,21.1
A,1,7,LineaA:1066,13,4655.90,158.57,15.60,895,895,74,21.1
A,1,7,LineaA:1066,14,3425.60,135.04,16.50,895,895,74,21.1
A,1,7,LineaA:1066,15,3109.00,55.70,18.60,895,895,74,21.1
A,1,7,LineaA:1066,16,3476.00,87.47,18.70,895,895,74,21.1
A,1,7,LineaA:1066,17,4650.30,150.87,19.00,895,895,74,21.1
A,1,7,LineaA:1066,18,3584.50,179.82,18.40,895,895,74,21.1
A,1,7,LineaA:1066,19,2253.10,110.08,18.50,895,895,74,21.1
A,1,7,LineaA:1066,20,1549.80,52.08,16.70,895,895,74,21.1
A,1,7,LineaA:1066,21,976.20,47.36,12.20,895,895,74,21.1
A,1,7,LineaA:1066,22,602.70,25.17,11.40,895,895,74,21.1
A,1,7,LineaA:1066,23,50.10,13.03,2.50,895,895,74,21.1
A,1,8,LineaA:1067,5,222.90,23.80,5.30,895,895,57,17.0
A,1,8,LineaA:1067,6,2116.40,111.25,13.00,895,895,57,17.0
A,1,8,LineaA:1067,7,8945.10,251.57,17.30,895,895,57,17.0
A,1,8,LineaA:1067,8,11025.30,375.22,19.10,895,895,57,17.0
A,1,8,LineaA:1067,9,9435.40,305.58,19.70,895,895,57,17.0
A,1,8,LineaA:1067,10,5161.40,249.89,17.30,895,895,57,17.0
A,1,8,LineaA:1067,11,3922.40,121.24,16.60,895,895,57,17.0
A,1,8,LineaA:1067,12,4219.50,169.83,15.70,895,895,57,17.0
A,1,8,LineaA:1067,13,4892.60,88.55,15.80,895,895,57,17.0
A,1,8,LineaA:1067,14,3572.90,116.65,16.40,895,895,57,17.0
A,1,8,LineaA:1067,15,3221.60,134.29,18.50,895,895,57,17.0
A,1,8,LineaA:1067,16,3658.00,161.19,18.80,895,895,57,17.0
A,1,8,LineaA:1067,17,4768.10,84.73,18.80,895,895,57,17.0
A,1,8,LineaA:1067,18,3830.10,116.01,18.60,895,895,57,17.0
A,1,8,LineaA:1067,19,2318.30,82.76,18.30,895,895,57,17.0
A,1,8,LineaA:1067,20,1645.70,65.10,16.90,895,895,57,17.0
A,1,8,LineaA:1067,21,1062.10,43.80,12.50,895,895,57,17.0
A,1,8,LineaA:1067,22,615.40,25.79,11.30,895,895,57,17.0
A,1,8,LineaA:1067,23,65.30,16.36,2.70,895,895,57,17.0
A,1,9,LineaA:1068,5,197.50,19.41,5.10,895,895,192,0.5
A,1,9,LineaA:1068,6,1976.00,95.51,12.90,895,895,192,0.5
A,1,9,LineaA:1068,7,7942.90,173.59,17.00,895,895,192,0.5
A,1,9,LineaA:1068,8,10528.80,248.48,19.00,895,895,192,0.5
A,1,9,LineaA:1068,9,9266.70,161.62,19.60,895,895,192,0.5
A,1,9,LineaA:1068,10,5014.50,153.44,17.60,895,895,192,0.5
A,1,9,LineaA:1068,11,3704.50,125.98,16.50,895,895,192,0.5
A,1,9,LineaA:1068,12,3848.90,149.75,15.80,895,895,192,0.5
A,1,9,LineaA:1068,13,4441.20,169.04,15.60,895,895,192,0.5
A,1,9,LineaA:1068,14,3373.70,153.90,16.70,895,895,192,0.5
A,1,9,LineaA:1068,15,2888.20,105.08,18.20,895,895,192,0.5
A,1,9,LineaA:1068,16,3035.80,105.99,18.60,895,895,192,0.5
A,1,9,LineaA:1068,17,4008.80,89.07,19.00,895,895,192,0.5
A,1,9,LineaA:1068,18,3454.90,169.38,18.50,895,895,192,0.5
A,1,9,LineaA:1068,19,2054.20,81.60,18.50,895,895,192,0.5
A,1,9,LineaA:1068,20,1383.60,45.00,16.90,895,895,192,0.5
A,1,9,LineaA:1068,21,882.40,45.87,12.70,895,895,192,0.5
A,1,9,LineaA:1068,22,488.80,34.51,11.20,895,895,192,0.5
A,1,9,LineaA:1068,23,63.40,12.55,3.20,895,895,192,0.5
A,1,10,LineaA:1070,5,188.90,19.46,5.80,895,892,39,0.0
A,1,10,LineaA:1070,6,1871.20,99.82,12.70,895,892,39,0.0
A,1,10,LineaA:1070,7,7708.00,183.13,16.80,895,892,39,0.0
A,1,10,LineaA:1070,8,10489.60,245.08,19.10,895,892,39,0.0
A,1,10,LineaA:1070,9,9381.80,177.45,19.60,895,892,39,0.0
A,1,10,LineaA:1070,10,5129.20,214.83,17.60,895,892,39,0.0
A,1,10,LineaA:1070,11,3789.70,155.72,16.70,895,892,39,0.0
A,1,10,LineaA:1070,12,3856.10,164.33,15.70,895,892,39,0.0
A,1,10,LineaA:1070,13,4484.10,118.01,15.80,895,892,39,0.0
A,1,10,LineaA:1070,14,3403.10,83.48,16.40,895,892,39,0.0
A,1,10,LineaA:1070,15,2984.30,76.97,18.40,895,892,39,0.0
A,1,10,LineaA:1070,16,3091.00,100.13,18.40,895,892,39,0.0
A,1,10,LineaA:1070,17,4110.90,91.01,19.10,895,892,39,0.0
A,1,10,LineaA:1070,18,3599.20,124.48,18.70,895,892,39,0.0
A,1,10,LineaA:1070,19,2018.00,85.99,18.20,895,892,39,0.0
A,1,10,LineaA:1070,20,1430.90,40.02,17.10,895,892,39,0.0
A,1,10,LineaA:1070,21,875.60,44.92,12.90,895,892,39,0.0
A,1,10,LineaA:1070,22,468.10,25.12,11.20,895,892,39,0.0
A,1,10,LineaA:1070,23,65.60,7.03,3.40,895,892,39,0.0
A,1,11,LineaA:1071,5,143.30,14.77,5.10,895,776,29,0.0
A,1,11,LineaA:1071,6,1599.90,87.52,13.20,895,776,29,0.0
A,1,11,LineaA:1071,7,6490.20,190.10,16.70,895,776,29,0.0
A,1,11,LineaA:1071,8,9052.50,276.14,19.00,895,776,29,0.0
A,1,11,LineaA:1071,9,8093.70,158.68,19.50,895,776,29,0.0
A,1,11,LineaA:1071,10,4435.00,157.26,17.80,895,776,29,0.0
A,1,11,LineaA:1071,11,3093.90,81.42,16.60,895,776,29,0.0
A,1,11,LineaA:1071,12,3103.80,99.28,15.70,895,776,29,0.0
A,1,11,LineaA:1071,13,3603.50,96.39,15.60,895,776,29,0.0
A,1,11,LineaA:1071,14,2909.60,110.31,16.60,895,776,29,0.0
A,1,11,LineaA:1071,15,2488.20,62.06,18.30,895,776,29,0.0
A,1,11,LineaA:1071,16,2590.30,56.51,18.60,895,776,29,0.0
A,1,11,LineaA:1071,17,3373.20,126.29,19.00,895,776,29,0.0
A,1,11,LineaA:1071,18,2981.30,78.32,18.50,895,776,29,0.0
A,1,11,LineaA:1071,19,1602.40,71.98,18.30,895,776,29,0.0
A,1,11,LineaA:1071,20,1165.20,44.47,17.00,895,776,29,0.0
A,1,11,LineaA:1071,21,724.30,36.21,13.10,895,776,29,0.0
A,1,11,LineaA:1071,22,361.40,25.92,11.30,895,776,29,0.0
A,1,11,LineaA:1071,23,51.10,10.72,3.70,895,776,29,0.0
A,1,12,LineaA:1072,5,135.20,9.46,5.00,895,730,27,0.0
A,1,12,LineaA:1072,6,1359.10,96.46,12.80,895,730,27,0.0
A,1,12,LineaA:1072,7,5759.90,188.92,16.50,895,730,27,0.0
A,1,12,LineaA:1072,8,8356.10,312.45,19.20,895,730,27,0.0
A,1,12,LineaA:1072,9,7594.20,149.68,19.60,895,730,27,0.0
A,1,12,LineaA:1072,10,4148.70,117.06,17.90,895,730,27,0.0
A,1,12,LineaA:1072,11,2763.00,85.74,16.30,895,730,27,0.0
A,1,12,LineaA:1072,12,2891.60,94.53,15.80,895,730,27,0.0
A,1,12,LineaA:1072,13,3444.20,111.40,15.90,895,730,27,0.0
A,1,12,LineaA:1072,14,2734.40,139.88,16.20,895,730,27,0.0
A,1,12,LineaA:1072,15,2455.20,106.98,18.50,895,730,27,0.0
A,1,12,LineaA:1072,16,2488.90,98.42,18.50,895,730,27,0.0
A,1,12,LineaA:1072,17,3195.60,115.97,18.90,895,730,27,0.0
A,1,12,LineaA:1072,18,2957.30,70.98,18.80,895,730,27,0.0
A,1,12,LineaA:1072,19,1523.10,55.08,18.20,895,730,27,0.0
A,1,12,LineaA:1072,20,1082.40,45.00,17.10,895,730,27,0.0
A,1,12,LineaA:1072,21,693.60,34.99,13.40,895,730,27,0.0
A,1,12,LineaA:1072,22,307.70,28.02,11.00,895,730,27,0.0
A,1,12,LineaA:1072,23,47.40,6.02,4.00,895,730,27,0.0
A,1,13,LineaA:1073,5,98.00,9.02,5.00,895,566,28,0.0
A,1,13,LineaA:1073,6,879.70,36.20,12.60,895,566,28,0.0
A,1,13,LineaA:1073,7,3856.20,148.05,16.50,895,566,28,0.0
A,1,13,LineaA:1073,8,6234.60,175.19,19.10,895,566,28,0.0
A,1,13,LineaA:1073,9,5818.00,109.73,19.60,895,566,28,0.0
A,1,13,LineaA:1073,10,2953.80,141.51,17.80,895,566,28,0.0
A,1,13,LineaA:1073,11,1731.10,55.05,16.70,895,566,28,0.0
A,1,13,LineaA:1073,12,1512.00,69.57,15.60,895,566,28,0.0
A,1,13,LineaA:1073,13,1552.10,62.76,15.80,895,566,28,0.0
A,1,13,LineaA:1073,14,1219.90,35.89,16.10,895,566,28,0.0
A,1,13,LineaA:1073,15,958.10,48.63,18.60,895,566,28,0.0
A,1,13,LineaA:1073,16,818.50,21.63,18.40,895,566,28,0.0
A,1,13,LineaA:1073,17,991.40,47.59,19.10,895,566,28,0.0
A,1,13,LineaA:1073,18,891.00,18.34,18.80,895,566,28,0.0
A,1,13,LineaA:1073,19,447.90,18.67,18.00,895,566,28,0.0
A,1,13,LineaA:1073,20,334.20,16.68,17.20,895,566,28,0.0
A,1,13,LineaA:1073,21,288.60,17.12,13.40,895,566,28,0.0
A,1,13,LineaA:1073,22,152.70,12.77,11.10,895,566,28,0.0
A,1,13,LineaA:1073,23,20.50,6.62,4.20,895,566,28,0.0
A,1,14,LineaA:1074,5,85.50,16.59,5.70,895,496,18,0.0
A,1,14,LineaA:1074,6,742.00,47.80,12.60,895,496,18,0.0
A,1,14,LineaA:1074,7,3126.80,117.33,16.40,895,496,18,0.0
A,1,14,LineaA:1074,8,5209.70,178.22,19.00,895,496,18,0.0
A,1,14,LineaA:1074,9,5071.40,146.60,19.50,895,496,18,0.0
A,1,14,LineaA:1074,10,2634.30,86.01,17.90,895,496,18,0.0
A,1,14,LineaA:1074,11,1578.00,70.30,16.80,895,496,18,0.0
A,1,14,LineaA:1074,12,1324.40,57.03,15.70,895,496,18,0.0
A,1,14,LineaA:1074,13,1397.00,84.17,15.80,895,496,18,0.0
A,1,14,LineaA:1074,14,1101.50,49.80,16.30,895,496,18,0.0
A,1,14,LineaA:1074,15,867.40,41.27,18.30,895,496,18,0.0
A,1,14,LineaA:1074,16,796.40,33.15,18.50,895,496,18,0.0
A,1,14,LineaA:1074,17,911.30,34.22,18.80,895,496,18,0.0
A,1,14,LineaA:1074,18,839.30,24.58,18.60,895,496,18,0.0
A,1,14,LineaA:1074,19,420.50,22.59,18.30,895,496,18,0.0
A,1,14,LineaA:1074,20,322.30,17.98,17.50,895,496,18,0.0
A,1,14,LineaA:1074,21,278.30,14.98,13.30,895,496,18,0.0
A,1,14,LineaA:1074,22,150.80,5.75,11.10,895,496,18,0.0
A,1,14,LineaA:1074,23,22.80,6.01,4.50,895,496,18,0.0
A,1,15,LineaA:1075,5,41.40,9.87,5.30,895,298,59,0.0
A,1,15,LineaA:1075,6,411.50,23.15,12.70,895,298,59,0.0
A,1,15,LineaA:1075,7,1807.40,71.72,16.40,895,298,59,0.0
A,1,15,LineaA:1075,8,2865.20,99.13,19.10,895,298,59,0.0
A,1,15,LineaA:1075,9,2900.10,76.76,19.50,895,298,59,0.0
A,1,15,LineaA:1075,10,1477.60,41.06,17.70,895,298,59,0.0
A,1,15,LineaA:1075,11,854.40,38.69,16.70,895,298,59,0.0
A,1,15,LineaA:1075,12,751.30,35.17,15.90,895,298,59,0.0
A,1,15,LineaA:1075,13,788.60,26.06,15.80,895,298,59,0.0
A,1,15,LineaA:1075,14,609.40,25.60,16.20,895,298,59,0.0
A,1,15,LineaA:1075,15,461.00,36.17,18.40,895,298,59,0.0
A,1,15,LineaA:1075,16,412.50,29.99,18.50,895,298,59,0.0
A,1,15,LineaA:1075,17,549.10,29.91,18.80,895,298,59,0.0
A,1,15,LineaA:1075,18,448.50,32.33,18.70,895,298,59,0.0
A,1,15,LineaA:1075,19,220.60,21.41,18.20,895,298,59,0.0
A,1,15,LineaA:1075,20,177.90,13.39,17.50,895,298,59,0.0
A,1,15,LineaA:1075,21,176.10,13.63,13.30,895,298,59,0.0
A,1,15,LineaA:1075,22,81.50,8.33,11.20,895,298,59,0.0
A,1,15,LineaA:1075,23,9.50,3.63,4.70,895,298,59,0.0
B,0,0,LineaB:1093,5,111.30,10.45,5.10,1074,524,524,0.0
B,0,0,LineaB:1093,6,504.50,30.93,10.20,1074,524,524,0.0
B,0,0,LineaB:1093,7,1119.80,40.64,12.40,1074,524,524,0.0
B,0,0,LineaB:1093,8,1324.60,45.16,14.60,1074,524,524,0.0
B,0,0,LineaB:1093,9,1141.20,76.47,15.60,1074,524,524,0.0
B,0,0,LineaB:1093,10,896.60,54.99,15.20,1074,524,524,0.0
B,0,0,LineaB:1093,11,1148.60,44.57,13.30,1074,524,524,0.0
B,0,0,LineaB:1093,12,1365.30,49.32,14.00,1074,524,524,0.0
B,0,0,LineaB:1093,13,1211.20,41.75,13.50,1074,524,524,0.0
B,0,0,LineaB:1093,14,1121.80,40.86,13.70,1074,524,524,0.0
B,0,0,LineaB:1093,15,1414.80,79.10,15.00,1074,524,524,0.0
B,0,0,LineaB:1093,16,2078.50,83.17,15.10,1074,524,524,0.0
B,0,0,LineaB:1093,17,3267.20,102.96,14.80,1074,524,524,0.0
B,0,0,LineaB:1093,18,2980.60,102.57,15.50,1074,524,524,0.0
B,0,0,LineaB:1093,19,1150.20,36.51,15.00,1074,524,524,0.0
B,0,0,LineaB:1093,20,794.50,46.43,13.40,1074,524,524,0.0
B,0,0,LineaB:1093,21,1054.60,60.42,12.90,1074,524,524,0.0
B,0,0,LineaB:1093,22,730.60,69.58,11.40,1074,524,524,0.0
B,0,0,LineaB:1093,23,38.40,5.89,5.90,1074,524,524,0.0
B,0,1,LineaB:1092,5,113.50,11.17,5.10,1074,805,296,0.0
B,0,1,LineaB:1092,6,523.70,28.81,10.20,1074,805,296,0.0
B,0,1,LineaB:1092,7,1128.80,40.02,12.30,1074,805,296,0.0
B,0,1,LineaB:1092,8,1292.50,65.56,14.40,1074,805,296,0.0
B,0,1,LineaB:1092,9,1166.10,46.71,15.60,1074,805,296,0.0
B,0,1,LineaB:1092,10,1124.00,67.60,15.20,1074,805,296,0.0
B,0,1,LineaB:1092,11,1528.60,90.14,13.20,1074,805,296,0.0
B,0,1,LineaB:1092,12,1924.00,94.32,14.10,1074,805,296,0.0
B,0,1,LineaB:1092,13,1768.00,71.96,13.50,1074,805,296,0.0
B,0,1,LineaB:1092,14,1895.50,55.14,13.70,1074,805,296,0.0
B,0,1,LineaB:1092,15,2618.80,93.01,14.90,1074,805,296,0.0
B,0,1,LineaB:1092,16,3610.80,101.15,15.50,1074,805,296,0.0
B,0,1,LineaB:1092,17,4997.50,141.46,14.40,1074,805,296,0.0
B,0,1,LineaB:1092,18,4616.70,93.32,15.30,1074,805,296,0.0
B,0,1,LineaB:1092,19,2005.90,107.43,15.50,1074,805,296,0.0
B,0,1,LineaB:1092,20,1182.60,54.61,13.40,1074,805,296,0.0
B,0,1,LineaB:1092,21,1260.80,69.59,12.90,1074,805,296,0.0
B,0,1,LineaB:1092,22,810.80,75.13,11.20,1074,805,296,0.0
B,0,1,LineaB:1092,23,58.90,7.74,6.20,1074,805,296,0.0
B,0,2,LineaB:1091,5,283.50,31.04,6.00,1074,1074,678,6.9
B,0,2,LineaB:1091,6,1801.90,86.16,9.80,1074,1074,678,6.9
B,0,2,LineaB:1091,7,3745.00,120.97,12.40,1074,1074,678,6.9
B,0,2,LineaB:1091,8,4066.60,127.47,14.40,1074,1074,678,6.9
B,0,2,LineaB:1091,9,3248.90,153.82,15.70,1074,1074,678,6.9
B,0,2,LineaB:1091,10,2413.50,196.54,15.20,1074,1074,678,6.9
B,0,2,LineaB:1091,11,2796.20,124.11,13.30,1074,1074,678,6.9
B,0,2,LineaB:1091,12,3296.30,111.47,13.90,1074,1074,678,6.9
B,0,2,LineaB:1091,13,3348.60,118.02,13.50,1074,1074,678,6.9
B,0,2,LineaB:1091,14,3447.70,80.12,13.80,1074,1074,678,6.9
B,0,2,LineaB:1091,15,4335.00,100.89,14.90,1074,1074,678,6.9
B,0,2,LineaB:1091,16,5493.10,123.00,15.10,1074,1074,678,6.9
B,0,2,LineaB:1091,17,7424.60,200.84,14.90,1074,1074,678,6.9
B,0,2,LineaB:1091,18,6767.70,103.45,15.40,1074,1074,678,6.9
B,0,2,LineaB:1091,19,3149.60,125.27,15.00,1074,1074,678,6.9
B,0,2,LineaB:1091,20,2225.90,90.52,13.50,1074,1074,678,6.9
B,0,2,LineaB:1091,21,1848.10,116.78,13.00,1074,1074,678,6.9
B,0,2,LineaB:1091,22,1358.60,104.31,11.60,1074,1074,678,6.9
B,0,2,LineaB:1091,23,173.70,21.07,6.20,1074,1074,678,6.9
B,0,3,LineaB:1090,5,265.30,9.06,5.80,1074,1074,215,27.8
B,0,3,LineaB:1090,6,1766.40,78.30,9.90,1074,1074,215,27.8
B,0,3,LineaB:1090,7,3647.30,140.22,12.00,1074,1074,215,27.8
B,0,3,LineaB:1090,8,4100.60,115.18,14.40,1074,1074,215,27.8
B,0,3,LineaB:1090,9,3274.40,132.30,15.60,1074,1074,215,27.8
B,0,3,LineaB:1090,10,2553.80,110.97,15.20,1074,1074,215,27.8
B,0,3,LineaB:1090,11,3046.60,142.56,13.60,1074,1074,215,27.8
B,0,3,LineaB:1090,12,3694.60,155.00,13.80,1074,1074,215,27.8
B,0,3,LineaB:1090,13,4111.00,111.56,13.80,1074,1074,215,27.8
B,0,3,LineaB:1090,14,3943.20,138.01,13.50,1074,1074,215,27.8
B,0,3,LineaB:1090,15,5247.50,177.71,15.10,1074,1074,215,27.8
B,0,3,LineaB:1090,16,6297.00,257.89,15.10,1074,1074,215,27.8
B,0,3,LineaB:1090,17,8297.10,308.56,14.60,1074,1074,215,27.8
B,0,3,LineaB:1090,18,7752.60,212.84,15.60,1074,1074,215,27.8
B,0,3,LineaB:1090,19,3600.90,108.14,15.00,1074,1074,215,27.8
B,0,3,LineaB:1090,20,2508.70,104.68,13.60,1074,1074,215,27.8
B,0,3,LineaB:1090,21,2113.10,116.65,12.90,1074,1074,215,27.8
B,0,3,LineaB:1090,22,1609.30,71.41,11.60,1074,1074,215,27.8
B,0,3,LineaB:1090,23,213.30,26.92,6.50,1074,1074,215,27.8
B,0,4,LineaB:1089,5,248.30,37.89,5.30,1074,1074,267,86.8
B,0,4,LineaB:1089,6,1803.20,93.77,10.10,1074,1074,267,86.8
B,0,4,LineaB:1089,7,3729.80,168.42,12.20,1074,1074,267,86.8
B,0,4,LineaB:1089,8,4093.50,105.26,14.30,1074,1074,267,86.8
B,0,4,LineaB:1089,9,3480.30,93.40,15.70,1074,1074,267,86.8
B,0,4,LineaB:1089,10,2807.30,105.55,15.20,1074,1074,267,86.8
B,0,4,LineaB:1089,11,3257.60,135.58,13.30,1074,1074,267,86.8
B,0,4,LineaB:1089,12,4291.70,139.27,13.90,1074,1074,267,86.8
B,0,4,LineaB:1089,13,4709.10,128.32,13.80,1074,1074,267,86.8
B,0,4,LineaB:1089,14,4561.80,243.45,13.70,1074,1074,267,86.8
B,0,4,LineaB:1089,15,5864.50,191.54,14.80,1074,1074,267,86.8
B,0,4,LineaB:1089,16,7344.40,374.77,15.10,1074,1074,267,86.8
B,0,4,LineaB:1089,17,9337.00,270.67,14.70,1074,1074,267,86.8
B,0,4,LineaB:1089,18,8556.00,248.44,15.50,1074,1074,267,86.8
B,0,4,LineaB:1089,19,4530.70,129.80,15.10,1074,1074,267,86.8
B,0,4,LineaB:1089,20,3051.70,129.51,13.60,1074,1074,267,86.8
B,0,4,LineaB:1089,21,2346.70,96.81,12.70,1074,1074,267,86.8
B,0,4,LineaB:1089,22,1849.20,68.87,11.70,1074,1074,267,86.8
B,0,4,LineaB:1089,23,320.80,55.08,6.90,1074,1074,267,86.8
B,0,5,LineaB:1088,5,239.20,30.72,5.00,1074,1074,177,81.1
B,0,5,LineaB:1088,6,1802.90,98.50,10.20,1074,1074,177,81.1
B,0,5,LineaB:1088,7,3759.10,130.58,12.10,1074,1074,177,81.1
B,0,5,LineaB:1088,8,4155.30,159.54,14.50,1074,1074,177,81.1
B,0,5,LineaB:1088,9,3504.70,89.87,15.60,1074,1074,177,81.1
B,0,5,LineaB:1088,10,2809.20,152.21,14.90,1074,1074,177,81.1
B,0,5,LineaB:1088,11,3360.70,121.13,13.40,1074,1074,177,81.1
B,0,5,LineaB:1088,12,4653.00,162.40,14.10,1074,1074,177,81.1
B,0,5,LineaB:1088,13,4758.30,143.89,13.40,1074,1074,177,81.1
B,0,5,LineaB:1088,14,4927.50,85.16,14.00,1074,1074,177,81.1
