periodo,origen,destino,viajes
diaria,LineaC:1099,LineaB:1085,33.0
diaria,LineaC:1099,LineaB:1086,26.0
diaria,LineaC:1099,LineaB:1087,6.0
diaria,LineaC:1099,LineaB:1088,13.0
diaria,LineaC:1099,LineaB:1089,9.0
diaria,LineaC:1099,LineaB:1091,22.0
diaria,LineaC:1099,LineaC:1094,1331.0
diaria,LineaC:1099,LineaC:1095,59.0
diaria,LineaC:1099,LineaC:1096,12.0
diaria,LineaC:1099,LineaC:1097,21.0
diaria,LineaC:1099,LineaC:1101,31.0
diaria,LineaC:1099,LineaC:1102,599.0
diaria,LineaC:1099,LineaD:1103,233.0
diaria,LineaC:1099,LineaD:1104,76.0
diaria,LineaC:1099,LineaD:1105,44.0
diaria,LineaC:1099,LineaD:1106,52.0
diaria,LineaC:1099,LineaD:1107,61.0
diaria,LineaC:1099,LineaD:1108,96.0
diaria,LineaC:1099,LineaD:1109,71.0
diaria,LineaC:1099,LineaD:1110,67.0
diaria,LineaC:1099,LineaD:1111,113.0
diaria,LineaC:1099,LineaD:1112,76.0
diaria,LineaC:1099,LineaD:1113,74.0
diaria,LineaC:1099,LineaD:1114,74.0
diaria,LineaC:1099,LineaD:1115,55.0
diaria,LineaC:1099,LineaD:1116,16.0
diaria,LineaC:1099,LineaD:1118,8.0
diaria,LineaC:1099,LineaE:1133,28.0
diaria,LineaC:1099,LineaE:1132,4.0
diaria,LineaC:1099,LineaE:1131,4.0
diaria,LineaC:1099,LineaE:1130,13.0
diaria,LineaC:1099,LineaE:1129,2.0
diaria,LineaC:1099,LineaE:1128,2.0
diaria,LineaC:1099,LineaE:1126,4.0
diaria,LineaC:1099,LineaE:1123,2.0
diaria,LineaC:1099,LineaE:1122,4.0
diaria,LineaC:1099,LineaE:1121,62.0
diaria,LineaC:1099,LineaH:1134,10.0
diaria,LineaC:1099,LineaH:1135,4.0
diaria,LineaC:1099,LineaH:1137,4.0
diaria,LineaC:1099,LineaH:1139,2.0
diaria,LineaC:1099,LineaH:1140,8.0
diaria,LineaC:1099,LineaH:1141,4.0
diaria,LineaC:1099,LineaH:1161,11.0
diaria,LineaC:1099,LineaH:1162,16.0
diaria,LineaC:1099,LineaH:1163,10.0
diaria,LineaC:1099,LineaE:1166,4.0
diaria,LineaC:1099,LineaE:1164,14.0
diaria,LineaC:1100,LineaA:1059,259.0
diaria,LineaC:1100,LineaA:1060,92.0
diaria,LineaC:1100,LineaA:1061,53.0
diaria,LineaC:1100,LineaA:1062,23.0
diaria,LineaC:1100,LineaA:1063,81.0
diaria,LineaC:1100,LineaA:1064,104.0
diaria,LineaC:1100,LineaA:1065,46.0
diaria,LineaC:1100,LineaA:1066,34.0
diaria,LineaC:1100,LineaA:1067,29.0
diaria,LineaC:1100,LineaA:1068,125.0
diaria,LineaC:1100,LineaA:1069,6.0
diaria,LineaC:1100,LineaA:1070,34.0
diaria,LineaC:1100,LineaA:1071,18.0
diaria,LineaC:1100,LineaA:1072,24.0
diaria,LineaC:1100,LineaA:1073,37.0
diaria,LineaC:1100,LineaA:1074,6.0
diaria,LineaC:1100,LineaA:1075,8.0
diaria,LineaC:1100,LineaA:1076,9.0
diaria,LineaC:1100,LineaB:1077,44.0
diaria,LineaC:1100,LineaB:1078,3.0
diaria,LineaC:1100,LineaB:1079,3.0
diaria,LineaC:1100,LineaB:1081,60.0
diaria,LineaC:1100,LineaB:1082,22.0
diaria,LineaC:1100,LineaB:1084,19.0
diaria,LineaC:1100,LineaB:1083,6.0
diaria,LineaC:1100,LineaB:1085,14.0
diaria,LineaC:1100,LineaB:1086,7.0
diaria,LineaC:1100,LineaB:1087,17.0
diaria,LineaC:1100,LineaB:1088,14.0
diaria,LineaC:1100,LineaB:1089,19.0
diaria,LineaC:1100,LineaB:1091,28.0
diaria,LineaC:1100,LineaB:1092,24.0
diaria,LineaC:1100,LineaB:1093,9.0
diaria,LineaC:1100,LineaC:1094,2875.0
diaria,LineaC:1100,LineaC:1095,179.0
diaria,LineaC:1100,LineaC:1096,114.0
diaria,LineaC:1100,LineaC:1097,137.0
diaria,LineaC:1100,LineaC:1098,27.0
diaria,LineaC:1100,LineaC:1099,3.0
diaria,LineaC:1100,LineaC:1101,30.0
diaria,LineaC:1100,LineaC:1102,781.0
diaria,LineaC:1100,LineaD:1103,53.0
diaria,LineaC:1100,LineaD:1104,19.0
diaria,LineaC:1100,LineaD:1105,16.0
diaria,LineaC:1100,LineaD:1106,8.0
diaria,LineaC:1100,LineaD:1107,21.0
diaria,LineaC:1100,LineaD:1108,40.0
diaria,LineaC:1100,LineaD:1109,6.0
diaria,LineaC:1100,LineaD:1110,20.0
diaria,LineaC:1100,LineaD:1111,26.0
diaria,LineaC:1100,LineaD:1112,12.0
diaria,LineaC:1100,LineaD:1113,10.0
diaria,LineaC:1100,LineaD:1114,9.0
diaria,LineaC:1100,LineaD:1115,9.0
diaria,LineaC:1100,LineaD:1116,9.0
diaria,LineaC:1100,LineaD:1117,6.0
diaria,LineaC:1100,LineaD:1118,7.0
diaria,LineaC:1100,LineaE:1133,81.0
diaria,LineaC:1100,LineaE:1132,21.0
diaria,LineaC:1100,LineaE:1131,25.0
diaria,LineaC:1100,LineaE:1130,27.0
diaria,LineaC:1100,LineaE:1129,42.0
diaria,LineaC:1100,LineaE:1128,43.0
diaria,LineaC:1100,LineaE:1127,34.0
diaria,LineaC:1100,LineaE:1126,39.0
diaria,LineaC:1100,LineaE:1125,16.0
diaria,LineaC:1100,LineaE:1124,27.0
diaria,LineaC:1100,LineaE:1123,18.0
diaria,LineaC:1100,LineaE:1122,5.0
diaria,LineaC:1100,LineaE:1121,118.0
diaria,LineaC:1100,LineaE:1120,3.0
diaria,LineaC:1100,LineaE:1119,2.0
diaria,LineaC:1100,LineaH:1134,26.0
diaria,LineaC:1100,LineaH:1135,17.0
diaria,LineaC:1100,LineaH:1137,2.0
diaria,LineaC:1100,LineaH:1138,12.0
diaria,LineaC:1100,LineaH:1139,17.0
diaria,LineaC:1100,LineaH:1140,15.0
diaria,LineaC:1100,LineaH:1160,3.0
diaria,LineaC:1100,LineaH:1161,3.0
diaria,LineaC:1100,LineaH:1162,7.0
diaria,LineaC:1100,LineaH:1163,4.0
diaria,LineaC:1100,LineaE:1166,3.0
diaria,LineaC:1100,LineaE:1165,3.0
diaria,LineaC:1100,LineaE:1164,15.0
diaria,LineaC:1101,LineaA:1059,208.0
diaria,LineaC:1101,LineaA:1060,102.0
diaria,LineaC:1101,LineaA:1061,66.0
diaria,LineaC:1101,LineaA:1062,24.0
diaria,LineaC:1101,LineaA:1063,113.0
diaria,LineaC:1101,LineaA:1064,96.0
diaria,LineaC:1101,LineaA:1065,49.0
diaria,LineaC:1101,LineaA:1066,48.0
diaria,LineaC:1101,LineaA:1067,34.0
diaria,LineaC:1101,LineaA:1068,199.0
diaria,LineaC:1101,LineaA:1069,4.0
diaria,LineaC:1101,LineaA:1070,18.0
diaria,LineaC:1101,LineaA:1071,29.0
diaria,LineaC:1101,LineaA:1072,12.0
diaria,LineaC:1101,LineaA:1073,26.0
diaria,LineaC:1101,LineaA:1074,8.0
diaria,LineaC:1101,LineaA:1075,3.0
diaria,LineaC:1101,LineaA:1076,8.0
diaria,LineaC:1101,LineaB:1077,41.0
diaria,LineaC:1101,LineaB:1078,25.0
diaria,LineaC:1101,LineaB:1079,26.0
diaria,LineaC:1101,LineaB:1080,17.0
diaria,LineaC:1101,LineaB:1081,40.0
diaria,LineaC:1101,LineaB:1082,18.0
diaria,LineaC:1101,LineaB:1084,29.0
diaria,LineaC:1101,LineaB:1083,47.0
diaria,LineaC:1101,LineaB:1085,45.0
diaria,LineaC:1101,LineaB:1086,29.0
diaria,LineaC:1101,LineaB:1087,20.0
diaria,LineaC:1101,LineaB:1088,15.0
diaria,LineaC:1101,LineaB:1089,24.0
diaria,LineaC:1101,LineaB:1090,2.0
diaria,LineaC:1101,LineaB:1091,32.0
diaria,LineaC:1101,LineaB:1092,9.0
diaria,LineaC:1101,LineaB:1093,7.0
diaria,LineaC:1101,LineaC:1094,1564.0
diaria,LineaC:1101,LineaC:1095,97.0
diaria,LineaC:1101,LineaC:1096,52.0
diaria,LineaC:1101,LineaC:1097,55.0
diaria,LineaC:1101,LineaC:1098,64.0
diaria,LineaC:1101,LineaC:1099,38.0
diaria,LineaC:1101,LineaC:1100,15.0
diaria,LineaC:1101,LineaC:1102,133.0
diaria,LineaC:1101,LineaD:1103,70.0
diaria,LineaC:1101,LineaD:1104,53.0
diaria,LineaC:1101,LineaD:1105,49.0
diaria,LineaC:1101,LineaD:1106,52.0
diaria,LineaC:1101,LineaD:1107,15.0
diaria,LineaC:1101,LineaD:1108,24.0
diaria,LineaC:1101,LineaD:1109,13.0
diaria,LineaC:1101,LineaD:1110,34.0
diaria,LineaC:1101,LineaD:1111,24.0
diaria,LineaC:1101,LineaD:1112,23.0
diaria,LineaC:1101,LineaD:1113,5.0
diaria,LineaC:1101,LineaD:1114,11.0
diaria,LineaC:1101,LineaD:1115,3.0
diaria,LineaC:1101,LineaD:1116,1.0
diaria,LineaC:1101,LineaD:1117,6.0
diaria,LineaC:1101,LineaD:1118,23.0
diaria,LineaC:1101,LineaE:1133,50.0
diaria,LineaC:1101,LineaE:1132,1.0
diaria,LineaC:1101,LineaE:1131,9.0
diaria,LineaC:1101,LineaE:1130,16.0
diaria,LineaC:1101,LineaE:1129,15.0
diaria,LineaC:1101,LineaE:1128,21.0
diaria,LineaC:1101,LineaE:1127,16.0
diaria,LineaC:1101,LineaE:1126,8.0
diaria,LineaC:1101,LineaE:1125,5.0
diaria,LineaC:1101,LineaE:1124,12.0
diaria,LineaC:1101,LineaE:1123,9.0
diaria,LineaC:1101,LineaE:1122,6.0
diaria,LineaC:1101,LineaE:1121,94.0
diaria,LineaC:1101,LineaE:1120,9.0
diaria,LineaC:1101,LineaE:1119,6.0
diaria,LineaC:1101,LineaH:1134,4.0
diaria,LineaC:1101,LineaH:1135,9.0
diaria,LineaC:1101,LineaH:1137,2.0
diaria,LineaC:1101,LineaH:1138,2.0
diaria,LineaC:1101,LineaH:1139,18.0
diaria,LineaC:1101,LineaH:1140,3.0
diaria,LineaC:1101,LineaH:1141,6.0
diaria,LineaC:1101,LineaH:1160,5.0
diaria,LineaC:1101,LineaH:1161,9.0
diaria,LineaC:1101,LineaH:1162,3.0
diaria,LineaC:1101,LineaH:1163,8.0
diaria,LineaC:1101,LineaE:1166,5.0
diaria,LineaC:1101,LineaE:1165,5.0
diaria,LineaC:1101,LineaE:1164,1.0
diaria,LineaC:1102,LineaA:1059,471.0
diaria,LineaC:1102,LineaA:1060,200.0
diaria,LineaC:1102,LineaA:1061,105.0
diaria,LineaC:1102,LineaA:1062,109.0
diaria,LineaC:1102,LineaA:1063,167.0
diaria,LineaC:1102,LineaA:1064,212.0
diaria,LineaC:1102,LineaA:1065,163.0
diaria,LineaC:1102,LineaA:1066,176.0
diaria,LineaC:1102,LineaA:1067,157.0
diaria,LineaC:1102,LineaA:1068,411.0
diaria,LineaC:1102,LineaA:1069,28.0
diaria,LineaC:1102,LineaA:1070,112.0
diaria,LineaC:1102,LineaA:1071,334.0
diaria,LineaC:1102,LineaA:1072,206.0
diaria,LineaC:1102,LineaA:1073,215.0
diaria,LineaC:1102,LineaA:1074,67.0
diaria,LineaC:1102,LineaA:1075,41.0
diaria,LineaC:1102,LineaA:1076,47.0
diaria,LineaC:1102,LineaB:1077,33.0
diaria,LineaC:1102,LineaB:1078,11.0
diaria,LineaC:1102,LineaB:1079,58.0
diaria,LineaC:1102,LineaB:1080,49.0
diaria,LineaC:1102,LineaB:1081,98.0
diaria,LineaC:1102,LineaB:1082,23.0
diaria,LineaC:1102,LineaB:1084,88.0
diaria,LineaC:1102,LineaB:1083,181.0
diaria,LineaC:1102,LineaB:1085,152.0
diaria,LineaC:1102,LineaB:1086,119.0
diaria,LineaC:1102,LineaB:1087,77.0
diaria,LineaC:1102,LineaB:1088,108.0
diaria,LineaC:1102,LineaB:1089,145.0
diaria,LineaC:1102,LineaB:1090,129.0
diaria,LineaC:1102,LineaB:1091,468.0
diaria,LineaC:1102,LineaB:1092,162.0
diaria,LineaC:1102,LineaB:1093,69.0
diaria,LineaC:1102,LineaC:1094,8707.0
diaria,LineaC:1102,LineaC:1095,521.0
diaria,LineaC:1102,LineaC:1096,593.0
diaria,LineaC:1102,LineaC:1097,1040.0
diaria,LineaC:1102,LineaC:1098,662.0
diaria,LineaC:1102,LineaC:1099,730.0
diaria,LineaC:1102,LineaC:1100,778.0
diaria,LineaC:1102,LineaC:1101,134.0
diaria,LineaC:1102,LineaD:1103,70.0
diaria,LineaC:1102,LineaD:1104,34.0
diaria,LineaC:1102,LineaD:1105,30.0
diaria,LineaC:1102,LineaD:1106,20.0
diaria,LineaC:1102,LineaD:1107,25.0
diaria,LineaC:1102,LineaD:1108,39.0
diaria,LineaC:1102,LineaD:1109,51.0
diaria,LineaC:1102,LineaD:1110,89.0
diaria,LineaC:1102,LineaD:1111,97.0
diaria,LineaC:1102,LineaD:1112,52.0
diaria,LineaC:1102,LineaD:1113,43.0
diaria,LineaC:1102,LineaD:1114,117.0
diaria,LineaC:1102,LineaD:1115,131.0
diaria,LineaC:1102,LineaD:1116,102.0
diaria,LineaC:1102,LineaD:1117,182.0
diaria,LineaC:1102,LineaD:1118,287.0
diaria,LineaC:1102,LineaE:1133,198.0
diaria,LineaC:1102,LineaE:1132,35.0
diaria,LineaC:1102,LineaE:1131,22.0
diaria,LineaC:1102,LineaE:1130,71.0
diaria,LineaC:1102,LineaE:1129,85.0
diaria,LineaC:1102,LineaE:1128,111.0
diaria,LineaC:1102,LineaE:1127,113.0
diaria,LineaC:1102,LineaE:1126,76.0
diaria,LineaC:1102,LineaE:1125,81.0
diaria,LineaC:1102,LineaE:1124,85.0
diaria,LineaC:1102,LineaE:1123,84.0
diaria,LineaC:1102,LineaE:1122,85.0
diaria,LineaC:1102,LineaE:1121,1950.0
diaria,LineaC:1102,LineaE:1120,126.0
diaria,LineaC:1102,LineaE:1119,209.0
diaria,LineaC:1102,LineaH:1134,65.0
diaria,LineaC:1102,LineaH:1135,62.0
diaria,LineaC:1102,LineaH:1136,34.0
diaria,LineaC:1102,LineaH:1137,29.0
diaria,LineaC:1102,LineaH:1138,38.0
diaria,LineaC:1102,LineaH:1139,40.0
diaria,LineaC:1102,LineaH:1140,122.0
diaria,LineaC:1102,LineaH:1141,31.0
diaria,LineaC:1102,LineaH:1160,17.0
diaria,LineaC:1102,LineaH:1161,26.0
diaria,LineaC:1102,LineaH:1162,26.0
diaria,LineaC:1102,LineaH:1163,22.0
diaria,LineaC:1102,LineaE:1166,168.0
diaria,LineaC:1102,LineaE:1165,16.0
diaria,LineaC:1102,LineaE:1164,29.0
diaria,LineaD:1103,LineaA:1059,150.0
diaria,LineaD:1103,LineaA:1060,85.0
diaria,LineaD:1103,LineaA:1061,75.0
diaria,LineaD:1103,LineaA:1062,64.0
diaria,LineaD:1103,LineaA:1063,140.0
diaria,LineaD:1103,LineaA:1064,127.0
diaria,LineaD:1103,LineaA:1065,101.0
diaria,LineaD:1103,LineaA:1066,87.0
diaria,LineaD:1103,LineaA:1067,95.0
diaria,LineaD:1103,LineaA:1068,30.0
diaria,LineaD:1103,LineaA:1069,50.0
diaria,LineaD:1103,LineaA:1070,19.0
diaria,LineaD:1103,LineaA:1071,154.0
diaria,LineaD:1103,LineaA:1072,107.0
diaria,LineaD:1103,LineaA:1073,70.0
diaria,LineaD:1103,LineaA:1074,50.0
diaria,LineaD:1103,LineaA:1075,86.0
diaria,LineaD:1103,LineaA:1076,117.0
diaria,LineaD:1103,LineaB:1077,13.0
diaria,LineaD:1103,LineaB:1078,4.0
diaria,LineaD:1103,LineaB:1079,6.0
diaria,LineaD:1103,LineaB:1080,6.0
diaria,LineaD:1103,LineaB:1081,23.0
diaria,LineaD:1103,LineaB:1082,19.0
diaria,LineaD:1103,LineaB:1084,48.0
diaria,LineaD:1103,LineaB:1083,39.0
diaria,LineaD:1103,LineaB:1085,76.0
diaria,LineaD:1103,LineaB:1086,83.0
diaria,LineaD:1103,LineaB:1087,56.0
diaria,LineaD:1103,LineaB:1088,124.0
diaria,LineaD:1103,LineaB:1089,182.0
diaria,LineaD:1103,LineaB:1090,152.0
diaria,LineaD:1103,LineaB:1091,824.0
diaria,LineaD:1103,LineaB:1092,202.0
diaria,LineaD:1103,LineaB:1093,321.0
diaria,LineaD:1103,LineaC:1094,1648.0
diaria,LineaD:1103,LineaC:1095,133.0
diaria,LineaD:1103,LineaC:1096,197.0
diaria,LineaD:1103,LineaC:1097,219.0
diaria,LineaD:1103,LineaC:1098,61.0
diaria,LineaD:1103,LineaC:1099,274.0
diaria,LineaD:1103,LineaC:1100,59.0
diaria,LineaD:1103,LineaC:1101,84.0
diaria,LineaD:1103,LineaC:1102,64.0
diaria,LineaD:1103,LineaD:1104,206.0
diaria,LineaD:1103,LineaD:1105,322.0
diaria,LineaD:1103,LineaD:1106,354.0
diaria,LineaD:1103,LineaD:1107,378.0
diaria,LineaD:1103,LineaD:1108,706.0
diaria,LineaD:1103,LineaD:1109,416.0
diaria,LineaD:1103,LineaD:1110,523.0
diaria,LineaD:1103,LineaD:1111,826.0
diaria,LineaD:1103,LineaD:1112,601.0
diaria,LineaD:1103,LineaD:1113,655.0
diaria,LineaD:1103,LineaD:1114,1322.0
diaria,LineaD:1103,LineaD:1115,1747.0
diaria,LineaD:1103,LineaD:1116,1509.0
diaria,LineaD:1103,LineaD:1117,420.0
diaria,LineaD:1103,LineaD:1118,3215.0
diaria,LineaD:1103,LineaE:1133,85.0
diaria,LineaD:1103,LineaE:1132,40.0
diaria,LineaD:1103,LineaE:1131,25.0
diaria,LineaD:1103,LineaE:1130,45.0
diaria,LineaD:1103,LineaE:1129,76.0
diaria,LineaD:1103,LineaE:1128,72.0
diaria,LineaD:1103,LineaE:1127,74.0
diaria,LineaD:1103,LineaE:1126,28.0
diaria,LineaD:1103,LineaE:1125,55.0
diaria,LineaD:1103,LineaE:1124,40.0
diaria,LineaD:1103,LineaE:1123,76.0
diaria,LineaD:1103,LineaE:1122,40.0
diaria,LineaD:1103,LineaE:1121,748.0
diaria,LineaD:1103,LineaE:1120,61.0
diaria,LineaD:1103,LineaE:1119,336.0
diaria,LineaD:1103,LineaH:1134,593.0
diaria,LineaD:1103,LineaH:1135,597.0
diaria,LineaD:1103,LineaH:1136,310.0
diaria,LineaD:1103,LineaH:1137,158.0
diaria,LineaD:1103,LineaH:1138,194.0
diaria,LineaD:1103,LineaH:1139,223.0
diaria,LineaD:1103,LineaH:1140,265.0
diaria,LineaD:1103,LineaH:1141,165.0
diaria,LineaD:1103,LineaH:1160,95.0
diaria,LineaD:1103,LineaH:1161,244.0
diaria,LineaD:1103,LineaH:1162,88.0
diaria,LineaD:1103,LineaH:1163,112.0
diaria,LineaD:1103,LineaE:1166,77.0
diaria,LineaD:1103,LineaE:1165,113.0
diaria,LineaD:1103,LineaE:1164,25.0
diaria,LineaD:1104,LineaA:1059,62.0
diaria,LineaD:1104,LineaA:1060,43.0
diaria,LineaD:1104,LineaA:1061,27.0
diaria,LineaD:1104,LineaA:1062,28.0
diaria,LineaD:1104,LineaA:1063,80.0
diaria,LineaD:1104,LineaA:1064,70.0
diaria,LineaD:1104,LineaA:1065,31.0
diaria,LineaD:1104,LineaA:1066,53.0
diaria,LineaD:1104,LineaA:1067,51.0
diaria,LineaD:1104,LineaA:1068,9.0
diaria,LineaD:1104,LineaA:1069,21.0
diaria,LineaD:1104,LineaA:1070,19.0
diaria,LineaD:1104,LineaA:1071,71.0
diaria,LineaD:1104,LineaA:1072,46.0
diaria,LineaD:1104,LineaA:1073,23.0
diaria,LineaD:1104,LineaA:1074,4.0
diaria,LineaD:1104,LineaA:1075,42.0
diaria,LineaD:1104,LineaA:1076,67.0
diaria,LineaD:1104,LineaB:1077,9.0
diaria,LineaD:1104,LineaB:1078,4.0
diaria,LineaD:1104,LineaB:1079,7.0
diaria,LineaD:1104,LineaB:1080,2.0
diaria,LineaD:1104,LineaB:1081,32.0
diaria,LineaD:1104,LineaB:1082,25.0
diaria,LineaD:1104,LineaB:1084,17.0
diaria,LineaD:1104,LineaB:1083,24.0
diaria,LineaD:1104,LineaB:1085,42.0
diaria,LineaD:1104,LineaB:1086,85.0
diaria,LineaD:1104,LineaB:1087,22.0
diaria,LineaD:1104,LineaB:1088,29.0
diaria,LineaD:1104,LineaB:1089,70.0
diaria,LineaD:1104,LineaB:1090,62.0
diaria,LineaD:1104,LineaB:1091,341.0
diaria,LineaD:1104,LineaB:1092,91.0
diaria,LineaD:1104,LineaB:1093,120.0
diaria,LineaD:1104,LineaC:1094,899.0
diaria,LineaD:1104,LineaC:1095,74.0
diaria,LineaD:1104,LineaC:1096,68.0
diaria,LineaD:1104,LineaC:1097,97.0
diaria,LineaD:1104,LineaC:1098,31.0
diaria,LineaD:1104,LineaC:1099,82.0
diaria,LineaD:1104,LineaC:1100,22.0
diaria,LineaD:1104,LineaC:1101,36.0
diaria,LineaD:1104,LineaC:1102,41.0
diaria,LineaD:1104,LineaD:1103,175.0
diaria,LineaD:1104,LineaD:1105,65.0
diaria,LineaD:1104,LineaD:1106,252.0
diaria,LineaD:1104,LineaD:1107,360.0
diaria,LineaD:1104,LineaD:1108,563.0
diaria,LineaD:1104,LineaD:1109,347.0
diaria,LineaD:1104,LineaD:1110,388.0
diaria,LineaD:1104,LineaD:1111,596.0
diaria,LineaD:1104,LineaD:1112,372.0
diaria,LineaD:1104,LineaD:1113,379.0
diaria,LineaD:1104,LineaD:1114,573.0
diaria,LineaD:1104,LineaD:1115,780.0
diaria,LineaD:1104,LineaD:1116,639.0
diaria,LineaD:1104,LineaD:1117,174.0
diaria,LineaD:1104,LineaD:1118,1200.0
diaria,LineaD:1104,LineaE:1133,84.0
diaria,LineaD:1104,LineaE:1132,10.0
diaria,LineaD:1104,LineaE:1131,4.0
diaria,LineaD:1104,LineaE:1130,42.0
diaria,LineaD:1104,LineaE:1129,18.0
diaria,LineaD:1104,LineaE:1128,34.0
diaria,LineaD:1104,LineaE:1127,50.0
diaria,LineaD:1104,LineaE:1126,17.0
diaria,LineaD:1104,LineaE:1125,18.0
diaria,LineaD:1104,LineaE:1124,9.0
diaria,LineaD:1104,LineaE:1123,64.0
diaria,LineaD:1104,LineaE:1122,21.0
diaria,LineaD:1104,LineaE:1121,205.0
diaria,LineaD:1104,LineaE:1120,20.0
diaria,LineaD:1104,LineaE:1119,128.0
diaria,LineaD:1104,LineaH:1134,282.0
diaria,LineaD:1104,LineaH:1135,255.0
diaria,LineaD:1104,LineaH:1136,132.0
diaria,LineaD:1104,LineaH:1137,100.0
diaria,LineaD:1104,LineaH:1138,91.0
diaria,LineaD:1104,LineaH:1139,101.0
diaria,LineaD:1104,LineaH:1140,238.0
diaria,LineaD:1104,LineaH:1141,116.0
diaria,LineaD:1104,LineaH:1160,68.0
diaria,LineaD:1104,LineaH:1161,126.0
diaria,LineaD:1104,LineaH:1162,50.0
diaria,LineaD:1104,LineaH:1163,56.0
diaria,LineaD:1104,LineaE:1166,35.0
diaria,LineaD:1104,LineaE:1165,32.0
diaria,LineaD:1104,LineaE:1164,16.0
diaria,LineaD:1105,LineaA:1059,38.0
diaria,LineaD:1105,LineaA:1060,21.0
diaria,LineaD:1105,LineaA:1061,10.0
diaria,LineaD:1105,LineaA:1062,12.0
diaria,LineaD:1105,LineaA:1063,17.0
diaria,LineaD:1105,LineaA:1064,25.0
diaria,LineaD:1105,LineaA:1065,6.0
diaria,LineaD:1105,LineaA:1066,9.0
diaria,LineaD:1105,LineaA:1067,13.0
diaria,LineaD:1105,LineaA:1068,8.0
diaria,LineaD:1105,LineaA:1069,11.0
diaria,LineaD:1105,LineaA:1070,7.0
diaria,LineaD:1105,LineaA:1071,51.0
diaria,LineaD:1105,LineaA:1072,41.0
diaria,LineaD:1105,LineaA:1073,15.0
diaria,LineaD:1105,LineaA:1074,4.0
diaria,LineaD:1105,LineaA:1075,37.0
diaria,LineaD:1105,LineaA:1076,35.0
diaria,LineaD:1105,LineaB:1077,9.0
diaria,LineaD:1105,LineaB:1078,4.0
diaria,LineaD:1105,LineaB:1079,4.0
diaria,LineaD:1105,LineaB:1080,4.0
diaria,LineaD:1105,LineaB:1081,6.0
diaria,LineaD:1105,LineaB:1082,4.0
diaria,LineaD:1105,LineaB:1084,9.0
diaria,LineaD:1105,LineaB:1083,24.0
diaria,LineaD:1105,LineaB:1085,21.0
diaria,LineaD:1105,LineaB:1086,33.0
diaria,LineaD:1105,LineaB:1087,6.0
diaria,LineaD:1105,LineaB:1088,14.0
diaria,LineaD:1105,LineaB:1089,42.0
diaria,LineaD:1105,LineaB:1090,30.0
diaria,LineaD:1105,LineaB:1091,195.0
diaria,LineaD:1105,LineaB:1092,34.0
diaria,LineaD:1105,LineaB:1093,124.0
diaria,LineaD:1105,LineaC:1094,736.0
diaria,LineaD:1105,LineaC:1095,45.0
diaria,LineaD:1105,LineaC:1096,44.0
diaria,LineaD:1105,LineaC:1097,52.0
diaria,LineaD:1105,LineaC:1098,10.0
diaria,LineaD:1105,LineaC:1099,49.0
diaria,LineaD:1105,LineaC:1100,18.0
diaria,LineaD:1105,LineaC:1101,42.0
diaria,LineaD:1105,LineaC:1102,22.0
diaria,LineaD:1105,LineaD:1103,301.0
diaria,LineaD:1105,LineaD:1104,73.0
diaria,LineaD:1105,LineaD:1106,129.0
diaria,LineaD:1105,LineaD:1107,235.0
diaria,LineaD:1105,LineaD:1108,392.0
diaria,LineaD:1105,LineaD:1109,183.0
diaria,LineaD:1105,LineaD:1110,254.0
diaria,LineaD:1105,LineaD:1111,372.0
diaria,LineaD:1105,LineaD:1112,268.0
diaria,LineaD:1105,LineaD:1113,259.0
diaria,LineaD:1105,LineaD:1114,373.0
diaria,LineaD:1105,LineaD:1115,562.0
diaria,LineaD:1105,LineaD:1116,528.0
diaria,LineaD:1105,LineaD:1117,129.0
diaria,LineaD:1105,LineaD:1118,1032.0
diaria,LineaD:1105,LineaE:1133,50.0
diaria,LineaD:1105,LineaE:1132,12.0
diaria,LineaD:1105,LineaE:1131,9.0
diaria,LineaD:1105,LineaE:1130,13.0
diaria,LineaD:1105,LineaE:1129,20.0
diaria,LineaD:1105,LineaE:1128,24.0
diaria,LineaD:1105,LineaE:1127,17.0
diaria,LineaD:1105,LineaE:1126,8.0
diaria,LineaD:1105,LineaE:1125,9.0
diaria,LineaD:1105,LineaE:1124,4.0
diaria,LineaD:1105,LineaE:1123,28.0
diaria,LineaD:1105,LineaE:1122,18.0
diaria,LineaD:1105,LineaE:1121,199.0
diaria,LineaD:1105,LineaE:1120,14.0
diaria,LineaD:1105,LineaE:1119,91.0
diaria,LineaD:1105,LineaH:1134,192.0
diaria,LineaD:1105,LineaH:1135,159.0
diaria,LineaD:1105,LineaH:1136,47.0
diaria,LineaD:1105,LineaH:1137,71.0
diaria,LineaD:1105,LineaH:1138,43.0
diaria,LineaD:1105,LineaH:1139,66.0
diaria,LineaD:1105,LineaH:1140,100.0
diaria,LineaD:1105,LineaH:1141,67.0
diaria,LineaD:1105,LineaH:1160,18.0
diaria,LineaD:1105,LineaH:1161,86.0
diaria,LineaD:1105,LineaH:1162,48.0
diaria,LineaD:1105,LineaH:1163,33.0
diaria,LineaD:1105,LineaE:1166,14.0
diaria,LineaD:1105,LineaE:1165,27.0
diaria,LineaD:1105,LineaE:1164,4.0
diaria,LineaD:1106,LineaA:1059,59.0
diaria,LineaD:1106,LineaA:1060,45.0
diaria,LineaD:1106,LineaA:1061,41.0
diaria,LineaD:1106,LineaA:1062,21.0
diaria,LineaD:1106,LineaA:1063,41.0
